season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3,1,8,3,0,4,1,2,0.7156,0.6987,0.6349,0.3951,9
3,1,8,4,0,4,1,2,0.5883,0.5644,0.5137,0.1021,19
3,1,8,5,0,4,1,2,0.7399,0.721,0.4089,0.5259,42
3,1,8,6,0,4,1,1,0.6596,0.6182,0.9692,0.4415,124
3,1,8,7,0,4,1,3,0.6214,0.6396,0.6545,0.1527,219
3,1,8,8,0,4,1,1,0.6145,0.5863,1.0,0.2181,519
3,1,8,9,0,4,1,3,0.7724,0.7119,0.641,0.4926,124
3,1,8,10,0,4,1,2,0.6504,0.6049,0.6463,0.2727,148
3,1,8,11,0,4,1,1,0.6144,0.6103,0.6147,0.146,174
3,1,8,12,0,4,1,2,0.7094,0.6464,0.7171,0.1835,228
3,1,8,13,0,4,1,3,0.6907,0.7129,0.6615,0.282,143
3,1,8,14,0,4,1,1,0.5805,0.5907,0.4881,0.2971,180
3,1,8,15,0,4,1,1,0.6501,0.5806,0.5226,0.3646,219
3,1,8,16,0,4,1,2,0.5231,0.5201,0.5035,0.3542,244
3,1,8,17,0,4,1,1,0.6474,0.586,0.6622,0.1777,366
3,1,8,18,0,4,1,1,0.6717,0.6131,0.6676,0.3197,340
3,1,8,19,0,4,1,2,0.681,0.6329,0.662,0.1233,230
3,1,8,20,0,4,1,3,0.5797,0.5285,0.5627,0.2828,182
3,1,8,21,0,4,1,2,0.598,0.5899,0.5032,0.1883,148
3,1,8,22,0,4,1,3,0.667,0.6413,0.7852,0.1669,97
3,1,8,23,0,4,1,1,0.7372,0.713,0.6728,0.434,62
3,1,8,0,0,5,0,1,0.6535,0.6209,0.7184,0.1409,30
3,1,8,1,0,5,0,1,0.608,0.5618,0.7637,0.2143,13
3,1,8,2,0,5,0,1,0.715,0.6636,0.4031,0.0675,10
3,1,8,3,0,5,0,2,0.6561,0.6565,0.6562,0.2551,8
3,1,8,4,0,5,0,1,0.6596,0.6161,0.7829,0.1561,15
3,1,8,5,0,5,0,1,0.7029,0.7096,0.5005,0.3263,33
3,1,8,6,0,5,0,2,0.6403,0.5893,0.5129,0.3085,84
3,1,8,7,0,5,0,2,0.5817,0.554,0.5103,0.0352,208
3,1,8,8,0,5,0,2,0.6363,0.6137,0.4649,0.3169,205
3,1,8,9,0,5,0,2,0.7249,0.7241,0.7174,0.1742,167
3,1,8,10,0,5,0,3,0.7796,0.7697,0.6707,0.2321,94
3,1,8,11,0,5,0,2,0.5618,0.5429,0.4979,0.1438,123
3,1,8,12,0,5,0,3,0.7617,0.7258,0.4275,0.0974,131
3,1,8,13,0,5,0,3,0.6214,0.5631,0.5445,0.6113,121
3,1,8,14,0,5,0,3,0.6485,0.6103,0.776,0.4178,97
3,1,8,15,0,5,0,1,0.7661,0.7956,0.5054,0.178,173
3,1,8,16,0,5,0,2,0.6184,0.5587,0.4358,0.2516,190
3,1,8,17,0,5,0,1,0.6279,0.5796,0.6262,0.218,273
3,1,8,18,0,5,0,1,0.6021,0.5305,0.4961,0.4961,249
3,1,8,19,0,5,0,2,0.6497,0.5948,0.8434,0.0462,183
3,1,8,20,0,5,0,1,0.6689,0.6,0.6573,0.4541,133
3,1,8,21,0,5,0,2,0.599,0.5323,0.5931,0.6484,72
3,1,8,22,1,5,0,2,0.7486,0.7209,0.595,0.527,37
3,1,8,23,0,5,0,1,0.5948,0.5869,0.567,0.3584,42
3,1,8,0,0,6,0,3,0.6793,0.6559,0.5795,0.3514,16
3,1,8,1,0,6,0,2,0.6463,0.5833,0.9286,0.6346,10
3,1,8,2,0,6,0,2,0.7315,0.6444,0.7539,0.0827,6
3,1,8,3,0,6,0,1,0.5881,0.4974,0.6123,0.4195,8
3,1,8,4,0,6,0,3,0.6845,0.6137,0.6644,0.5425,11
3,1,8,5,0,6,0,1,0.8139,0.7424,0.5484,0.1368,55
3,1,8,6,0,6,0,2,0.5435,0.5025,0.7585,0.1398,77
3,1,8,7,0,6,0,1,0.5814,0.5602,0.2329,0.2848,181
3,1,8,8,0,6,0,1,0.7903,0.7392,0.5649,0.1549,301
3,1,8,9,0,6,0,1,0.635,0.6508,0.5044,0.3769,188
3,1,8,10,0,6,0,2,0.6524,0.6889,0.7392,0.1656,113
3,1,8,11,0,6,0,3,0.6211,0.5869,0.6293,0.0151,123
3,1,8,12,0,6,0,2,0.7602,0.6648,0.4189,0.0734,169
3,1,8,13,0,6,0,2,0.5314,0.4888,0.614,0.2324,141
3,1,8,14,0,6,0,1,0.731,0.6864,0.6247,0.3787,117
3,1,8,15,0,6,0,3,0.541,0.5345,0.8029,0.4185,98
3,1,8,16,0,6,0,1,0.5347,0.4679,0.6586,0.2561,168
3,1,8,17,0,6,0,3,0.5683,0.4912,0.6193,0.0803,138
3,1,8,18,0,6,0,2,0.6355,0.6115,0.6307,0.2301,206
3,1,8,19,0,6,0,1,0.5944,0.5483,0.349,0.1585,199
3,1,8,20,0,6,0,1,0.5902,0.5439,0.5251,0.4372,121
3,1,8,21,0,6,0,2,0.5795,0.5241,0.3867,0.0899,100
3,1,8,22,0,6,0,3,0.5807,0.5395,0.8656,0.3271,66
3,1,8,23,0,6,0,2,0.5791,0.5561,0.5654,0.1598,45
3,1,8,0,0,0,1,3,0.6581,0.5531,0.7018,0.2575,24
3,1,8,1,0,0,1,3,0.5972,0.5678,0.5012,0.2927,15
3,1,8,2,0,0,1,1,0.4551,0.453,0.5765,0.1913,14
3,1,8,3,0,0,1,2,0.6391,0.6205,0.5833,0.2459,10
3,1,8,4,0,0,1,2,0.6941,0.7226,0.6861,0.0628,17
3,1,8,5,1,0,0,1,0.6221,0.5779,0.6047,0.3029,21
3,1,8,6,0,0,1,2,0.5534,0.523,0.544,0.265,96
3,1,8,7,0,0,1,1,0.6938,0.6973,0.3754,0.3643,349
3,1,8,8,0,0,1,2,0.5456,0.5199,0.8896,0.2048,321
3,1,8,9,0,0,1,2,0.6192,0.6334,0.5591,0.115,196
3,1,8,10,0,0,1,2,0.6401,0.6326,0.5747,0.3334,134
3,1,8,11,0,0,1,2,0.7172,0.6857,0.5519,0.4463,184
3,1,8,12,0,0,1,2,0.6821,0.6477,0.7899,0.4684,227
3,1,8,13,0,0,1,1,0.6584,0.6184,0.5419,0.272,196
3,1,8,14,0,0,1,2,0.7068,0.6704,0.5631,0.0501,156
3,1,8,15,0,0,1,1,0.5606,0.5072,0.6464,0.1845,226
3,1,8,16,0,0,1,2,0.7523,0.735,0.7677,0.5838,220
3,1,8,17,0,0,1,2,0.4271,0.4632,0.6199,0.3994,279
3,1,8,18,0,0,1,2,0.7416,0.6502,0.6276,0.158,268
3,1,8,19,0,0,1,1,0.5828,0.589,0.6078,0.0885,239
3,1,8,20,0,0,1,1,0.6683,0.6421,0.5654,0.1886,197
3,1,8,21,0,0,1,2,0.7431,0.7372,0.8438,0.4235,133
3,1,8,22,0,0,1,1,0.6809,0.6293,0.5245,0.1195,125
3,1,8,23,0,0,1,1,0.6677,0.6289,0.6699,0.3312,70
3,1,8,0,0,1,1,1,0.6995,0.7025,0.5551,0.1325,56
3,1,8,1,0,1,1,1,0.5353,0.507,0.6943,0.2439,22
3,1,8,2,0,1,1,1,0.5458,0.5432,0.6158,0.0502,12
3,1,8,3,0,1,1,2,0.6579,0.6073,0.6521,0.2908,10
3,1,8,4,0,1,1,2,0.625,0.5878,0.6333,0.2344,18
3,1,8,5,0,1,1,2,0.617,0.6014,0.4903,0.4705,51
3,1,8,6,0,1,1,1,0.7255,0.7014,0.6151,0.2373,126
3,1,8,7,0,1,1,3,0.7195,0.7083,0.4044,0.1534,249
3,1,8,8,0,1,1,2,0.5744,0.5355,0.6491,0.2812,395
3,1,8,9,0,1,1,2,0.6698,0.6363,0.5617,0.2855,213
3,1,8,10,0,1,1,2,0.5294,0.532,0.5955,0.3746,146
3,1,8,11,0,1,1,1,0.5277,0.5446,0.6257,0.062,237
3,1,8,12,0,1,1,2,0.5764,0.5224,0.6401,0.1975,207
3,1,8,13,0,1,1,1,0.6352,0.639,0.3451,0.1267,259
3,1,8,14,0,1,1,3,0.5932,0.5404,0.5772,0.0323,122
3,1,8,15,0,1,1,2,0.6705,0.6432,0.6539,0.2172,163
3,1,8,16,0,1,1,1,0.6378,0.6144,0.8116,0.5564,273
3,1,8,17,0,1,1,1,0.7169,0.6664,0.9332,0.2996,323
3,1,8,18,0,1,1,2,0.6771,0.6379,0.8616,0.4563,276
3,1,8,19,0,1,1,1,0.5662,0.4848,0.5349,0.4098,232
3,1,8,20,0,1,1,1,0.7019,0.6886,0.6893,0.4695,195
3,1,8,21,0,1,1,3,0.5785,0.5413,0.7587,0.5529,76
3,1,8,22,0,1,1,1,0.6677,0.633,0.7052,0.1073,114
3,1,8,23,0,1,1,1,0.6044,0.557,0.6214,0.2013,83
3,1,8,0,0,2,1,1,0.7287,0.7141,0.6627,0.2498,41
3,1,8,1,0,2,1,2,0.6872,0.6584,0.6772,0.4899,18
3,1,8,2,0,2,1,2,0.5875,0.5237,0.5577,0.1709,9
3,1,8,3,0,2,1,2,0.609,0.5752,0.664,0.2489,10
3,1,8,4,0,2,1,3,0.8649,0.7906,0.4844,0.7422,10
3,1,8,5,0,2,1,1,0.5478,0.521,0.9193,0.0804,56
3,1,8,6,0,2,1,1,0.5856,0.5768,0.592,0.3838,116
3,1,8,7,0,2,1,1,0.5891,0.5654,0.7043,0.4864,277
3,1,8,8,0,2,1,1,0.5549,0.5402,0.667,0.0937,409
3,1,8,9,0,2,1,1,0.5623,0.5659,0.6551,0.2281,239
3,1,8,10,0,2,1,1,0.6284,0.5724,0.7138,0.2488,198
3,1,8,11,0,2,1,2,0.6694,0.6228,0.7757,0.1705,178
3,1,8,12,0,2,1,1,0.5245,0.4443,0.6535,0.4304,209
3,1,8,13,0,2,1,3,0.6009,0.5595,0.7395,0.3595,146
3,1,8,14,0,2,1,3,0.5797,0.5324,0.6997,0.2041,152
3,1,8,15,0,2,1,2,0.5541,0.546,0.4883,0.1136,142
3,1,8,16,0,2,1,3,0.7057,0.6843,0.6467,0.3524,224
3,1,8,17,0,2,1,2,0.5825,0.5984,0.6172,0.6311,364
3,1,8,18,0,2,1,1,0.5401,0.4981,0.7175,0.3529,289
3,1,8,19,0,2,1,2,0.6976,0.6747,0.7279,0.2178,205
3,1,8,20,0,2,1,1,0.7236,0.7096,0.6591,0.0472,223
3,1,8,21,0,2,1,2,0.6527,0.6888,0.6911,0.1347,123
3,1,8,22,0,2,1,2,0.5702,0.5547,0.6638,0.1946,126
3,1,8,23,0,2,1,2,0.6166,0.5843,0.5765,0.0039,57
3,1,8,0,0,3,1,1,0.5873,0.5617,0.7953,0.6181,37
3,1,8,1,0,3,1,2,0.6297,0.6121,0.7177,0.0944,18
3,1,8,2,0,3,1,3,0.6832,0.6903,0.8767,0.3501,8
3,1,8,3,0,3,1,1,0.6314,0.587,0.6261,0.0224,13
3,1,8,4,0,3,1,1,0.6329,0.5799,0.5791,0.2016,21
3,1,8,5,0,3,1,1,0.5972,0.646,0.3954,0.0636,59
3,1,8,6,0,3,1,3,0.6797,0.6119,0.9264,0.3066,83
3,1,8,7,0,3,1,2,0.6589,0.6516,0.7134,0.1581,255
3,1,8,8,0,3,1,1,0.5045,0.4917,0.7448,0.2651,432
3,1,8,9,0,3,1,2,0.5084,0.4927,0.8565,0.102,223
3,1,8,10,0,3,1,2,0.6099,0.5426,0.6691,0.4482,144
3,1,8,11,0,3,1,1,0.7011,0.7473,0.5669,0.1644,223
3,1,8,12,0,3,1,3,0.7148,0.6843,0.7607,0.0359,190
3,1,8,13,0,3,1,2,0.6865,0.6367,0.6247,0.3996,184
3,1,8,14,0,3,1,1,0.6226,0.5516,0.4339,0.4733,165
3,1,8,15,0,3,1,3,0.7357,0.6386,0.8343,0.3765,133
3,1,8,16,0,3,1,1,0.5825,0.5745,0.5206,0.1393,373
3,1,8,17,0,3,1,1,0.6093,0.5537,0.5636,0.077,428
3,1,8,18,0,3,1,1,0.5337,0.4989,0.7457,0.4481,331
3,1,8,19,0,3,1,1,0.6089,0.5604,0.4108,0.6186,226
3,1,8,20,0,3,1,2,0.5728,0.5603,0.6633,0.165,163
3,1,8,21,0,3,1,1,0.7408,0.7154,0.6822,0.1424,160
3,1,8,22,0,3,1,1,0.727,0.7132,0.7802,0.3931,138
3,1,8,23,0,3,1,3,0.6376,0.6294,0.7245,0.2198,49
3,1,8,0,0,4,1,1,0.6629,0.6082,0.7398,0.494,38
3,1,8,1,0,4,1,1,0.5879,0.5181,0.7603,0.4524,17
3,1,8,2,0,4,1,1,0.4526,0.4255,0.8286,0.2323,10
3,1,8,3,0,4,1,2,0.5768,0.5635,0.5972,0.073,12
3,1,8,4,0,4,1,1,0.6825,0.6516,0.5331,0.1903,19
3,1,8,5,0,4,1,1,0.6608,0.5717,0.5394,0.277,50
3,1,8,6,0,4,1,3,0.6027,0.5743,0.7273,0.2888,96
3,1,8,7,0,4,1,1,0.6819,0.6178,0.6178,0.3116,312
3,1,8,8,0,4,1,3,0.5972,0.568,0.58,0.4504,227
3,1,8,9,0,4,1,2,0.5503,0.5517,0.7811,0.0673,238
3,1,8,10,0,4,1,2,0.6819,0.573,0.721,0.3241,173
3,1,8,11,1,4,0,1,0.5873,0.6032,0.841,0.2257,89
3,1,8,12,0,4,1,3,0.702,0.6355,0.6857,0.218,203
3,1,8,13,0,4,1,1,0.4903,0.4957,0.7187,0.3002,192
3,1,8,14,0,4,1,1,0.5903,0.586,0.6043,0.1668,163
3,1,8,15,0,4,1,2,0.672,0.6293,0.3988,0.2528,220
3,1,8,16,0,4,1,1,0.6647,0.6451,0.5888,0.187,308
3,1,8,17,0,4,1,1,0.6147,0.5629,0.5652,0.1944,394
3,1,8,18,1,4,0,2,0.6503,0.566,0.4913,0.5383,97
3,1,8,19,0,4,1,1,0.64,0.6421,0.6744,0.3907,206
3,1,8,20,0,4,1,1,0.5259,0.4791,0.7641,0.4658,211
3,1,8,21,0,4,1,2,0.6047,0.6285,0.5978,0.2192,93
3,1,8,22,0,4,1,1,0.6461,0.6403,0.7011,0.3671,124
3,1,8,23,0,4,1,2,0.6656,0.607,0.5851,0.2051,84
3,1,8,0,0,5,0,2,0.6226,0.6091,0.6362,0.1249,24
3,1,8,1,0,5,0,1,0.5885,0.5749,0.5825,0.1117,15
3,1,8,2,0,5,0,1,0.5337,0.5587,0.6909,0.1769,8
3,1,8,3,0,5,0,1,0.6799,0.6312,0.7249,0.2297,10
3,1,8,4,0,5,0,1,0.6722,0.6316,0.8605,0.1501,17
3,1,8,5,0,5,0,1,0.6963,0.6744,0.5863,0.2967,35
3,1,8,6,0,5,0,2,0.5517,0.5246,0.6293,0.1497,89
3,1,8,7,1,5,0,1,0.6357,0.5622,0.7903,0.1054,118
3,1,8,8,0,5,0,2,0.5787,0.5802,0.6143,0.329,245
3,1,8,9,0,5,0,1,0.6304,0.6468,0.7155,0.2124,169
3,1,8,10,0,5,0,1,0.8306,0.7937,0.5947,0.5318,124
3,1,8,11,0,5,0,1,0.6904,0.6177,0.7025,0.6991,165
3,1,8,12,0,5,0,1,0.5743,0.5422,0.7268,0.1445,153
3,1,8,13,0,5,0,2,0.6095,0.5517,0.8117,0.5059,137
3,1,8,14,0,5,0,2,0.6018,0.5639,0.5636,0.1047,88
3,1,8,15,0,5,0,3,0.6358,0.6096,0.7139,0.3418,108
3,1,8,16,1,5,0,1,0.5205,0.5141,0.6382,0.3612,125
3,1,8,17,0,5,0,1,0.6498,0.6595,0.4584,0.2138,319
3,1,8,18,0,5,0,3,0.4789,0.4738,0.5803,0.616,141
3,1,8,19,0,5,0,2,0.5101,0.4528,0.5655,0.2223,130
3,1,8,20,0,5,0,1,0.7673,0.7494,0.7066,0.0506,182
3,1,8,21,1,5,0,1,0.6019,0.5632,0.5502,0.1887,70
3,1,8,22,0,5,0,2,0.727,0.6855,0.6662,0.2566,60
3,1,8,23,0,5,0,1,0.5704,0.5415,0.6568,0.3702,59
3,1,8,0,1,6,0,2,0.477,0.4572,0.7337,0.1621,14
3,1,8,1,0,6,0,1,0.5505,0.5534,0.5986,0.211,12
3,1,8,2,0,6,0,3,0.8123,0.7865,0.4783,0.3573,6
3,1,8,3,0,6,0,2,0.5253,0.4635,0.767,0.3403,8
3,1,8,4,0,6,0,2,0.7484,0.666,0.5885,0.2718,11
3,1,8,5,0,6,0,1,0.6483,0.6354,0.7878,0.3561,37
3,1,8,6,0,6,0,2,0.6325,0.617,0.6536,0.1672,76
3,1,8,7,0,6,0,3,0.5717,0.5809,0.6642,0.0992,147
3,1,8,8,0,6,0,1,0.561,0.53,0.7289,0.3085,233
3,1,8,9,0,6,0,2,0.6636,0.6388,0.7331,0.5477,138
3,1,8,10,0,6,0,1,0.7164,0.6949,0.6468,0.0941,140
3,1,8,11,0,6,0,2,0.6378,0.5593,0.6037,0.2808,131
3,1,8,12,0,6,0,2,0.6759,0.5937,0.6505,0.1707,156
3,1,8,13,0,6,0,2,0.5943,0.5867,0.4393,0.0447,150
3,1,8,14,0,6,0,2,0.7762,0.7485,0.7737,0.5048,88
3,1,8,15,0,6,0,1,0.6408,0.6492,0.5527,0.3384,153
3,1,8,16,0,6,0,2,0.7664,0.7834,0.5943,0.0955,196
3,1,8,17,0,6,0,2,0.5565,0.5197,0.6082,0.3011,214
3,1,8,18,0,6,0,1,0.6209,0.5793,0.7008,0.072,256
3,1,8,19,0,6,0,3,0.6991,0.6234,0.6402,0.1532,152
3,1,8,20,0,6,0,1,0.634,0.6179,0.7358,0.3952,123
3,1,8,21,0,6,0,1,0.6603,0.5656,0.7178,0.3684,112
3,1,8,22,0,6,0,2,0.5556,0.4988,0.558,0.3774,66
3,1,8,23,0,6,0,1,0.5957,0.5752,0.5586,0.4569,64
3,1,8,0,0,0,1,1,0.5597,0.512,0.624,0.4039,32
3,1,8,1,0,0,1,1,0.615,0.5828,0.7423,0.2761,17
3,1,8,2,0,0,1,3,0.6078,0.5712,0.7208,0.0571,9
3,1,8,3,0,0,1,1,0.5839,0.5214,0.7326,0.1037,12
3,1,8,4,0,0,1,1,0.6652,0.57,0.6255,0.0537,19
3,1,8,5,0,0,1,1,0.5464,0.5401,0.7769,0.6006,47
3,1,8,6,0,0,1,1,0.4705,0.4417,0.6982,0.2664,134
3,1,8,7,0,0,1,1,0.581,0.5621,0.5855,0.2359,337
3,1,8,8,0,0,1,3,0.7716,0.7313,0.6249,0.5239,219
3,1,8,9,0,0,1,2,0.6567,0.6215,0.754,0.6064,200
3,1,8,10,0,0,1,3,0.5617,0.5386,0.8369,0.3979,119
3,1,8,11,0,0,1,2,0.6521,0.6138,0.4489,0.2696,217
3,1,8,12,0,0,1,1,0.6116,0.5709,0.6884,0.5068,263
3,1,8,13,0,0,1,1,0.6481,0.5856,0.4639,0.4811,193
3,1,8,14,0,0,1,2,0.6826,0.723,0.5666,0.0948,190
3,1,8,15,0,0,1,1,0.6345,0.633,0.7127,0.351,229
3,1,8,16,0,0,1,2,0.6294,0.6427,0.6704,0.147,330
3,1,8,17,0,0,1,1,0.725,0.7269,0.5589,0.1019,335
3,1,8,18,0,0,1,2,0.6588,0.6174,0.6038,0.2666,295
3,1,8,19,0,0,1,1,0.6346,0.5974,0.7681,0.4585,229
3,1,8,20,0,0,1,1,0.6239,0.5928,0.666,0.0242,188
3,1,8,21,0,0,1,3,0.5814,0.5414,0.6563,0.3987,105
3,1,8,22,0,0,1,1,0.5338,0.5334,0.7788,0.0497,117
3,1,8,23,0,0,1,1,0.6679,0.6101,0.7497,0.1534,84
3,1,8,0,0,1,1,1,0.7072,0.6398,0.6109,0.1015,43
3,1,8,1,0,1,1,1,0.6478,0.5765,0.7305,0.4027,19
3,1,8,2,0,1,1,2,0.6574,0.6148,0.6266,0.2184,11
3,1,8,3,0,1,1,3,0.5557,0.5138,0.6685,0.441,9
3,1,8,4,0,1,1,3,0.5761,0.5287,0.451,0.4766,11
3,1,8,5,0,1,1,2,0.5281,0.5042,0.5888,0.1938,43
3,1,8,6,0,1,1,2,0.6003,0.5354,0.6756,0.2203,105
3,1,8,7,0,1,1,1,0.6866,0.6746,0.5225,0.2871,276
3,1,8,8,0,1,1,3,0.569,0.5076,0.6175,0.047,302
3,1,8,9,0,1,1,2,0.6126,0.5468,0.464,0.7206,210
3,1,8,10,0,1,1,1,0.667,0.6143,0.7413,0.2033,151
3,1,8,11,0,1,1,3,0.7024,0.6631,0.8243,0.2869,120
3,1,8,12,0,1,1,2,0.5025,0.5032,0.5362,0.313,209
3,1,8,13,0,1,1,1,0.5844,0.553,0.4672,0.2748,215
3,1,8,14,0,1,1,2,0.5661,0.4897,0.7219,0.3621,113
3,1,8,15,0,1,1,1,0.5564,0.5432,0.6867,0.143,286
3,1,8,16,0,1,1,1,0.591,0.5755,0.7108,0.4419,266
3,1,8,17,0,1,1,1,0.4815,0.44,0.7411,0.1316,431
3,1,8,18,0,1,1,2,0.5921,0.5676,0.6737,0.2437,281
3,1,8,19,0,1,1,1,0.6203,0.6323,0.821,0.4291,243
3,1,8,20,0,1,1,1,0.5448,0.4916,0.8345,0.4837,186
3,1,8,21,0,1,1,1,0.5841,0.5837,0.8866,0.2971,171
3,1,8,22,0,1,1,1,0.6192,0.6262,0.9045,0.1305,124
3,1,8,23,0,1,1,2,0.6262,0.6002,0.5713,0.1852,71
3,1,8,0,0,2,1,1,0.5002,0.4383,0.786,0.3369,36
3,1,8,1,0,2,1,1,0.6636,0.6696,0.6804,0.1954,21
3,1,8,2,0,2,1,1,0.6653,0.6595,0.4284,0.4116,10
3,1,8,3,0,2,1,1,0.5626,0.5509,0.7198,0.3898,12
3,1,8,4,0,2,1,2,0.7321,0.6939,0.5718,0.112,22
3,1,8,5,0,2,1,2,0.6465,0.6489,0.6575,0.3471,49
3,1,8,6,0,2,1,1,0.6364,0.5791,0.5207,0.2179,143
3,1,8,7,0,2,1,1,0.6624,0.655,0.8142,0.0373,277
3,1,8,8,0,2,1,1,0.5423,0.5055,0.5501,0.2753,459
3,1,8,9,0,2,1,2,0.5899,0.5101,0.5691,0.6154,168
3,1,8,10,0,2,1,1,0.6578,0.5948,0.7945,0.3205,201
3,1,8,11,0,2,1,2,0.5588,0.5429,0.6906,0.2608,161
3,1,8,12,0,2,1,2,0.5899,0.5671,0.873,0.8103,218
3,1,8,13,0,2,1,1,0.6567,0.6371,0.7642,0.2155,205
3,1,8,14,0,2,1,1,0.6363,0.5935,0.7896,0.3635,193
3,1,8,15,0,2,1,3,0.6161,0.5916,0.5325,0.4529,145
3,1,8,16,0,2,1,1,0.619,0.6068,0.6995,0.382,247
3,1,8,17,0,2,1,2,0.6024,0.643,0.877,0.2908,361
3,1,8,18,1,2,0,2,0.6743,0.6288,0.5271,0.109,128
3,1,8,19,0,2,1,1,0.7609,0.7536,0.6589,0.2265,218
3,1,8,20,0,2,1,2,0.6351,0.6227,0.6457,0.4307,175
3,1,8,21,0,2,1,1,0.7043,0.6728,0.6906,0.4461,158
3,1,8,22,1,2,0,1,0.584,0.5158,0.749,0.1091,49
3,1,8,23,0,2,1,2,0.5669,0.5802,0.6739,0.5828,60
3,1,8,0,0,3,1,3,0.5562,0.5358,0.9015,0.4411,29
3,1,8,1,0,3,1,1,0.5471,0.502,0.3756,0.0992,18
3,1,8,2,0,3,1,2,0.5908,0.5347,0.3359,0.324,9
3,1,8,3,0,3,1,1,0.6734,0.6475,0.6283,0.2696,12
3,1,8,4,0,3,1,2,0.6815,0.6193,0.8114,0.1181,15
3,1,8,5,0,3,1,1,0.5757,0.5298,0.6395,0.2196,60
3,1,8,6,0,3,1,1,0.5887,0.5415,0.6077,0.3118,115
3,1,8,7,0,3,1,3,0.6112,0.582,0.4302,0.5071,220
3,1,8,8,0,3,1,2,0.6277,0.6144,0.6215,0.1678,306
3,1,8,9,0,3,1,1,0.6524,0.6103,0.5946,0.2618,225
3,1,8,10,0,3,1,4,0.5834,0.5478,0.6378,0.342,109
3,1,8,11,0,3,1,1,0.5973,0.5707,0.6412,0.1573,214
3,1,8,12,0,3,1,2,0.7062,0.6484,0.7411,0.2651,182
3,1,8,13,0,3,1,2,0.5918,0.5446,0.6059,0.4115,185
3,1,8,14,0,3,1,2,0.5711,0.5285,0.5559,0.3339,135
3,1,8,15,0,3,1,1,0.6053,0.5837,0.6604,0.358,220
3,1,8,16,0,3,1,2,0.6168,0.6342,0.6559,0.2947,251
3,1,8,17,0,3,1,2,0.5035,0.4409,0.5111,0.0751,345
3,1,8,18,0,3,1,1,0.5803,0.5584,0.7031,0.1998,365
3,1,8,19,0,3,1,3,0.6407,0.6018,0.5065,0.1033,163
3,1,8,20,0,3,1,1,0.7517,0.709,0.7365,0.1778,200
3,1,8,21,0,3,1,1,0.5743,0.531,0.595,0.1724,189
3,1,8,22,0,3,1,2,0.6649,0.6659,0.5217,0.1545,94
3,1,8,23,0,3,1,1,0.6239,0.5199,0.9909,0.5391,69
3,1,8,0,0,4,1,2,0.6892,0.6207,0.6714,0.1938,31
3,1,8,1,0,4,1,1,0.5647,0.5692,0.7856,0.2624,20
3,1,8,2,0,4,1,1,0.6852,0.6859,0.65,0.2496,11
3,1,8,3,0,4,1,2,0.7062,0.7237,0.8163,0.1354,9
3,1,8,4,0,4,1,3,0.7091,0.6829,0.7472,0.2101,14
3,1,8,5,0,4,1,2,0.7079,0.687,0.6257,0.0731,50
3,1,8,6,0,4,1,1,0.6214,0.5344,0.7754,0.2835,133
3,1,8,7,0,4,1,1,0.649,0.6166,0.8014,0.3068,319
3,1,8,8,0,4,1,2,0.5787,0.5665,0.6088,0.3884,348
3,1,8,9,0,4,1,3,0.4524,0.4152,0.657,0.2098,178
3,1,8,10,0,4,1,2,0.6259,0.5919,0.9095,0.244,135
3,1,8,11,0,4,1,2,0.5968,0.6039,0.6823,0.1993,201
3,1,8,12,0,4,1,1,0.6754,0.6854,0.7923,0.3311,295
3,1,8,13,0,4,1,2,0.6684,0.6425,0.7581,0.1183,167
3,1,8,14,0,4,1,1,0.5337,0.5055,0.7898,0.3726,171
3,1,8,15,0,4,1,1,0.7718,0.755,0.7785,0.3675,176
3,1,8,16,0,4,1,1,0.6352,0.5924,0.3316,0.4057,260
3,1,8,17,0,4,1,2,0.5181,0.5235,0.5953,0.5473,325
3,1,8,18,0,4,1,2,0.5279,0.4858,0.6226,0.1282,266
3,1,8,19,0,4,1,1,0.4556,0.4553,0.6939,0.1092,297
3,1,8,20,0,4,1,3,0.6615,0.6278,0.5532,0.1337,124
3,1,8,21,0,4,1,1,0.5711,0.524,0.6458,0.1606,143
3,1,8,22,0,4,1,2,0.5492,0.5325,0.508,0.2596,81
3,1,8,23,0,4,1,2,0.5629,0.523,0.4165,0.0611,71
3,1,8,0,0,5,0,2,0.5836,0.5843,0.9815,0.2747,25
3,1,8,1,0,5,0,2,0.645,0.5829,0.6078,0.1588,15
3,1,8,2,0,5,0,2,0.4896,0.4718,0.8123,0.3631,7
3,1,8,3,0,5,0,1,0.5298,0.4813,0.7671,0.3088,8
3,1,8,4,0,5,0,2,0.6372,0.6414,0.6094,0.4515,11
3,1,8,5,0,5,0,3,0.5631,0.5564,0.8423,0.3266,28
3,1,8,6,0,5,0,1,0.6454,0.6118,0.5522,0.2682,103
3,1,8,7,0,5,0,2,0.5698,0.5409,0.6503,0.364,190
3,1,8,8,0,5,0,1,0.7149,0.7297,0.7326,0.1204,287
3,1,8,9,0,5,0,2,0.6193,0.6111,0.6631,0.204,161
3,1,8,10,0,5,0,1,0.6905,0.6333,0.6404,0.0514,156
3,1,8,11,1,5,0,2,0.6409,0.6369,0.4249,0.0861,80
3,1,8,12,0,5,0,1,0.6451,0.596,0.7516,0.1391,188
